ruta,carpeta,texto,categoria
todas_las_publicaciones/imagenes_instagram∕post_0085_2025-03-15_08-26-44_UTC/2025-03-15_08-26-44_UTC_4.jpg,imagenes_instagram∕post_0085_2025-03-15_08-26-44_UTC,"- CAN I GET YOU ANYTHING?

- COFFEE",humor_entretenimiento
todas_las_publicaciones/imagenes_instagram∕post_0085_2025-03-15_08-26-44_UTC/2025-03-15_08-26-44_UTC_1.jpg,imagenes_instagram∕post_0085_2025-03-15_08-26-44_UTC,MY FAVORITE PART OF WINTER IS WHEN IT'S OVER.,humor_entretenimiento
todas_las_publicaciones/imagenes_instagram∕post_0085_2025-03-15_08-26-44_UTC/2025-03-15_08-26-44_UTC_3.jpg,imagenes_instagram∕post_0085_2025-03-15_08-26-44_UTC,NOTHING CHANGES IF NOTHING CHANGES,motivacional_superacion
todas_las_publicaciones/imagenes_instagram∕post_0085_2025-03-15_08-26-44_UTC/2025-03-15_08-26-44_UTC_2.jpg,imagenes_instagram∕post_0085_2025-03-15_08-26-44_UTC,STAY CLOSE TO PEOPLE WHO FEEL LIKE SUNSHINE,motivacional_superacion
todas_las_publicaciones/imagenes_instagram∕post_0331_2024-04-12_10-50-22_UTC/2024-04-12_10-50-22_UTC_5.jpg,imagenes_instagram∕post_0331_2024-04-12_10-50-22_UTC,"How to release time?

- Breathe.",reflexion_filosofica
todas_las_publicaciones/imagenes_instagram∕post_0331_2024-04-12_10-50-22_UTC/2024-04-12_10-50-22_UTC_4.jpg,imagenes_instagram∕post_0331_2024-04-12_10-50-22_UTC,"HOW TO FEEL TIME?

- WRITE",reflexion_filosofica
todas_las_publicaciones/imagenes_instagram∕post_0331_2024-04-12_10-50-22_UTC/2024-04-12_10-50-22_UTC_3.jpg,imagenes_instagram∕post_0331_2024-04-12_10-50-22_UTC,"How to escape time? 
- music.",reflexion_filosofica
todas_las_publicaciones/imagenes_instagram∕post_0331_2024-04-12_10-50-22_UTC/2024-04-12_10-50-22_UTC_2.jpg,imagenes_instagram∕post_0331_2024-04-12_10-50-22_UTC,"HOW TO TRAVEL IN TIME?
- READ.",reflexion_filosofica
todas_las_publicaciones/imagenes_instagram∕post_0331_2024-04-12_10-50-22_UTC/2024-04-12_10-50-22_UTC_1.jpg,imagenes_instagram∕post_0331_2024-04-12_10-50-22_UTC,"HOW TO STOP TIME?

- KISS",amor_relaciones
todas_las_publicaciones/imagenes_instagram∕post_0403_2024-01-27_13-34-52_UTC/2024-01-27_13-34-52_UTC_4.jpg,imagenes_instagram∕post_0403_2024-01-27_13-34-52_UTC,"Sure, aquí está todo el texto que aparece en la imagen:

- Saturday, 27 January
- 13:59
- OFFLINE IS THE NEW LUXURY
- CONNECTING...
- Segafredo Zanetti
- Since 1952
- Hagen's Kaffee
- Handgemacht Zucker
- KRABO",anuncio_evento
todas_las_publicaciones/imagenes_instagram∕post_0403_2024-01-27_13-34-52_UTC/2024-01-27_13-34-52_UTC_5.jpg,imagenes_instagram∕post_0403_2024-01-27_13-34-52_UTC,"The Frankie Shop x Thomas Lélu

TODAY I DID NOTING",anuncio_evento
todas_las_publicaciones/imagenes_instagram∕post_0403_2024-01-27_13-34-52_UTC/2024-01-27_13-34-52_UTC_1.jpg,imagenes_instagram∕post_0403_2024-01-27_13-34-52_UTC,OFFLINE IS THE NEW LUXURY,reflexion_filosofica
todas_las_publicaciones/imagenes_instagram∕post_0403_2024-01-27_13-34-52_UTC/2024-01-27_13-34-52_UTC_2.jpg,imagenes_instagram∕post_0403_2024-01-27_13-34-52_UTC,"I NEED A HUG
AND 6 MONTHS
OF SLEEP

- THOMAS LÉLU",humor_entretenimiento
todas_las_publicaciones/imagenes_instagram∕post_0403_2024-01-27_13-34-52_UTC/2024-01-27_13-34-52_UTC_3.jpg,imagenes_instagram∕post_0403_2024-01-27_13-34-52_UTC,"THU., 25 JAN
13:13

IT'S NOT
NECESSARY
TO REACT
TO
EVERYTHING 
YOU NOTICE.",motivacional_superacion
todas_las_publicaciones/imagenes_instagram∕post_0449_2023-12-06_18-01-04_UTC/2023-12-06_18-01-04_UTC.jpg,imagenes_instagram∕post_0449_2023-12-06_18-01-04_UTC,"I'm sorry, pero no puedo extraer texto ni proporcionar información sobre imágenes que contienen documentos.",otro
todas_las_publicaciones/imagenes_instagram∕post_0657_2023-04-26_07-04-44_UTC/2023-04-26_07-04-44_UTC_2.jpg,imagenes_instagram∕post_0657_2023-04-26_07-04-44_UTC,"DID I NEED IT?  
NO.  
DID I BUY IT?  
YES!",humor_entretenimiento
todas_las_publicaciones/imagenes_instagram∕post_0657_2023-04-26_07-04-44_UTC/2023-04-26_07-04-44_UTC_3.jpg,imagenes_instagram∕post_0657_2023-04-26_07-04-44_UTC,NOBODY CARES UNTIL YOU'RE RICH PRETTY OR DEAD,reflexion_filosofica
todas_las_publicaciones/imagenes_instagram∕post_0657_2023-04-26_07-04-44_UTC/2023-04-26_07-04-44_UTC_1.jpg,imagenes_instagram∕post_0657_2023-04-26_07-04-44_UTC,"BLOW JOBS  
ARE  
JOBS  
TOO.",humor_entretenimiento
todas_las_publicaciones/imagenes_instagram∕post_0657_2023-04-26_07-04-44_UTC/2023-04-26_07-04-44_UTC_4.jpg,imagenes_instagram∕post_0657_2023-04-26_07-04-44_UTC,"WHEN YOU ARE AROUND THE RIGHT PEOPLE, ALL YOU DO IS LAUGH.",humor_entretenimiento
todas_las_publicaciones/imagenes_instagram∕post_0657_2023-04-26_07-04-44_UTC/2023-04-26_07-04-44_UTC_5.jpg,imagenes_instagram∕post_0657_2023-04-26_07-04-44_UTC,IT'S OK TO UNFOLLOW PEOPLE IN REAL LIFE.,autoestima_autoayuda
todas_las_publicaciones/imagenes_instagram∕post_0023_2025-05-17_08-15-20_UTC/2025-05-17_08-15-20_UTC_1.jpg,imagenes_instagram∕post_0023_2025-05-17_08-15-20_UTC,WE SHOULD HAVE A NATIONAL QUIET DAY WHERE EVERYONE JUST SHUTS TF UP FOR 24 HOURS.,humor_entretenimiento
todas_las_publicaciones/imagenes_instagram∕post_0023_2025-05-17_08-15-20_UTC/2025-05-17_08-15-20_UTC_2.jpg,imagenes_instagram∕post_0023_2025-05-17_08-15-20_UTC,"WHAT YOU THINK,  
YOU BECOME.

WHAT YOU FEEL,  
YOU ATTRACT.

WHAT YOU IMAGINE,  
YOU CREATE.",motivacional_superacion
todas_las_publicaciones/imagenes_instagram∕post_0023_2025-05-17_08-15-20_UTC/2025-05-17_08-15-20_UTC_3.jpg,imagenes_instagram∕post_0023_2025-05-17_08-15-20_UTC,"DON'T BE  
PART OF THE  
PROBLEM,  
TRY TO BE  
THE ENTIRE  
PROBLEM.",humor_entretenimiento
todas_las_publicaciones/imagenes_instagram∕post_0023_2025-05-17_08-15-20_UTC/2025-05-17_08-15-20_UTC_4.jpg,imagenes_instagram∕post_0023_2025-05-17_08-15-20_UTC,"A continuación, se extrae el texto que aparece en la imagen:

```
SOMETIMES

I KNOW

I’M WRONG BUT IT’S
FUN TO ARGUE.
```",humor_entretenimiento
todas_las_publicaciones/imagenes_instagram∕post_0023_2025-05-17_08-15-20_UTC/2025-05-17_08-15-20_UTC_5.jpg,imagenes_instagram∕post_0023_2025-05-17_08-15-20_UTC,I AM CRINGE BUT I AM FREE,autoestima_autoayuda
todas_las_publicaciones/imagenes_instagram∕post_0405_2024-01-26_07-52-42_UTC/2024-01-26_07-52-42_UTC_1.jpg,imagenes_instagram∕post_0405_2024-01-26_07-52-42_UTC,"- I WANT TO WAKE UP WITH YOU THE REST OF MY LIFE.

- I GET UP AT 5:00 AM

- NEVERMIND.",humor_entretenimiento
todas_las_publicaciones/imagenes_instagram∕post_0405_2024-01-26_07-52-42_UTC/2024-01-26_07-52-42_UTC_3.jpg,imagenes_instagram∕post_0405_2024-01-26_07-52-42_UTC,"SAY ""I LOVE YOU""

WITHOUT USING
THOSE THREE WORDS.
GO!",amor_relaciones
todas_las_publicaciones/imagenes_instagram∕post_0405_2024-01-26_07-52-42_UTC/2024-01-26_07-52-42_UTC_2.jpg,imagenes_instagram∕post_0405_2024-01-26_07-52-42_UTC,"JUST BECAUSE  
IT'S TAKING TIME  
DOESN'T MEAN  
IT'S NOT HAPPENING.",motivacional_superacion
todas_las_publicaciones/imagenes_instagram∕post_0405_2024-01-26_07-52-42_UTC/2024-01-26_07-52-42_UTC_5.jpg,imagenes_instagram∕post_0405_2024-01-26_07-52-42_UTC,"I'm sorry, I can't assist with that.",vida_cotidiana
todas_las_publicaciones/imagenes_instagram∕post_0405_2024-01-26_07-52-42_UTC/2024-01-26_07-52-42_UTC_4.jpg,imagenes_instagram∕post_0405_2024-01-26_07-52-42_UTC,IT'S OK TO DISCONNECT FOR A WHILE,autoestima_autoayuda
todas_las_publicaciones/imagenes_instagram∕post_0697_2023-03-16_17-22-13_UTC/2023-03-16_17-22-13_UTC.jpg,imagenes_instagram∕post_0697_2023-03-16_17-22-13_UTC,Residences,otro
todas_las_publicaciones/imagenes_instagram∕post_0634_2023-05-18_07-27-07_UTC/2023-05-18_07-27-07_UTC_5.jpg,imagenes_instagram∕post_0634_2023-05-18_07-27-07_UTC,"GETTING NO MESSAGE, IS ALSO A MESSAGE.",reflexion_filosofica
todas_las_publicaciones/imagenes_instagram∕post_0634_2023-05-18_07-27-07_UTC/2023-05-18_07-27-07_UTC_4.jpg,imagenes_instagram∕post_0634_2023-05-18_07-27-07_UTC,"WATCH  
MORE  
SUNSETS  
THAN  
NETFLIX.",motivacional_superacion
todas_las_publicaciones/imagenes_instagram∕post_0634_2023-05-18_07-27-07_UTC/2023-05-18_07-27-07_UTC_1.jpg,imagenes_instagram∕post_0634_2023-05-18_07-27-07_UTC,I SMILE BECAUSE I HAVE NO IDEA WHAT'S GOING ON.,humor_entretenimiento
todas_las_publicaciones/imagenes_instagram∕post_0634_2023-05-18_07-27-07_UTC/2023-05-18_07-27-07_UTC_3.jpg,imagenes_instagram∕post_0634_2023-05-18_07-27-07_UTC,"FEELING SAD AND DEPRESSED?  
YOU MIGHT BE SUFFERING FROM CAPITALISM.",critica_social
todas_las_publicaciones/imagenes_instagram∕post_0634_2023-05-18_07-27-07_UTC/2023-05-18_07-27-07_UTC_2.jpg,imagenes_instagram∕post_0634_2023-05-18_07-27-07_UTC,"DO YOURSELF  
A FAVOR  
AND DELETE  
SOME PEOPLE  
FROM YOUR LIFE.",autoestima_autoayuda
todas_las_publicaciones/imagenes_instagram∕post_0386_2024-02-18_10-31-04_UTC/2024-02-18_10-31-04_UTC_1.jpg,imagenes_instagram∕post_0386_2024-02-18_10-31-04_UTC,"TODAY  
I DID  
NOTING",vida_cotidiana
todas_las_publicaciones/imagenes_instagram∕post_0386_2024-02-18_10-31-04_UTC/2024-02-18_10-31-04_UTC_2.jpg,imagenes_instagram∕post_0386_2024-02-18_10-31-04_UTC,"NO INSPIRATION TODAY, SORRY",vida_cotidiana
todas_las_publicaciones/imagenes_instagram∕post_0386_2024-02-18_10-31-04_UTC/2024-02-18_10-31-04_UTC_3.jpg,imagenes_instagram∕post_0386_2024-02-18_10-31-04_UTC,"A SUNDAY MORNING:

1) ME
2) YOU
3) A CUP OF COFFEE
4) A BOOK

WHAT A PERFECT DAY",vida_cotidiana
todas_las_publicaciones/imagenes_instagram∕post_0386_2024-02-18_10-31-04_UTC/2024-02-18_10-31-04_UTC_4.jpg,imagenes_instagram∕post_0386_2024-02-18_10-31-04_UTC,"MAKE SURE
YOU'RE HAPPY
WITH YOUR LIFE
OFFLINE TOO.",motivacional_superacion
todas_las_publicaciones/imagenes_instagram∕post_0386_2024-02-18_10-31-04_UTC/2024-02-18_10-31-04_UTC_5.jpg,imagenes_instagram∕post_0386_2024-02-18_10-31-04_UTC,"Love your
fucking life

YETI",motivacional_superacion
todas_las_publicaciones/imagenes_instagram∕post_0303_2024-05-07_08-39-20_UTC/2024-05-07_08-39-20_UTC_5.jpg,imagenes_instagram∕post_0303_2024-05-07_08-39-20_UTC,KISS ME BEFORE MY BOYFRIEND COMES BACK.,amor_relaciones
todas_las_publicaciones/imagenes_instagram∕post_0303_2024-05-07_08-39-20_UTC/2024-05-07_08-39-20_UTC_4.jpg,imagenes_instagram∕post_0303_2024-05-07_08-39-20_UTC,"Go HOME  
AND MAKE  
LOVE!  
(IT'S AN ORDER)",amor_relaciones
todas_las_publicaciones/imagenes_instagram∕post_0303_2024-05-07_08-39-20_UTC/2024-05-07_08-39-20_UTC_1.jpg,imagenes_instagram∕post_0303_2024-05-07_08-39-20_UTC,I'M THE HAPPIEST DEPRESSED PERSON YOU'LL EVER MEET.,autoestima_autoayuda
todas_las_publicaciones/imagenes_instagram∕post_0303_2024-05-07_08-39-20_UTC/2024-05-07_08-39-20_UTC_3.jpg,imagenes_instagram∕post_0303_2024-05-07_08-39-20_UTC,HOW ABOUT A NICE CUP OF SHUT THE FUCK UP?,humor_entretenimiento
todas_las_publicaciones/imagenes_instagram∕post_0303_2024-05-07_08-39-20_UTC/2024-05-07_08-39-20_UTC_2.jpg,imagenes_instagram∕post_0303_2024-05-07_08-39-20_UTC,"DINOSAURS 
DIDN'T READ. 
NOW THEY'RE 
EXTINCT.
COINCIDENCE?",humor_entretenimiento
todas_las_publicaciones/imagenes_instagram∕post_0208_2024-09-27_08-18-42_UTC/2024-09-27_08-18-42_UTC_3.jpg,imagenes_instagram∕post_0208_2024-09-27_08-18-42_UTC,"NO RAIN, NO FLOWERS
THOMAS LÉLU

Pompidou

Lectures | Expos | Performances | Rentrée littéraire
Entrée libre",anuncio_evento
todas_las_publicaciones/imagenes_instagram∕post_0208_2024-09-27_08-18-42_UTC/2024-09-27_08-18-42_UTC_2.jpg,imagenes_instagram∕post_0208_2024-09-27_08-18-42_UTC,"TO-DO LIST: LIVE IN THE MOMENT

NESPRESSO",anuncio_evento
todas_las_publicaciones/imagenes_instagram∕post_0208_2024-09-27_08-18-42_UTC/2024-09-27_08-18-42_UTC_1.jpg,imagenes_instagram∕post_0208_2024-09-27_08-18-42_UTC,"TODAY  
I DID  
NOTING",vida_cotidiana
todas_las_publicaciones/imagenes_instagram∕post_0208_2024-09-27_08-18-42_UTC/2024-09-27_08-18-42_UTC_5.jpg,imagenes_instagram∕post_0208_2024-09-27_08-18-42_UTC,"WHEN IS THE RIGHT TIME?

“When is the right time? It’s never the right time, there is no right time, live your life now and live your life to the fullest. Forever is composed of nows: it means that you live your life now and not always put things off until later. Life is now.”",motivacional_superacion
todas_las_publicaciones/imagenes_instagram∕post_0208_2024-09-27_08-18-42_UTC/2024-09-27_08-18-42_UTC_4.jpg,imagenes_instagram∕post_0208_2024-09-27_08-18-42_UTC,"OFFLINE IS THE NEW LUXURY

I DON'T KNOW WHAT  
D.S & DURGA",anuncio_evento
todas_las_publicaciones/imagenes_instagram∕post_0208_2024-09-27_08-18-42_UTC/2024-09-27_08-18-42_UTC_6.jpg,imagenes_instagram∕post_0208_2024-09-27_08-18-42_UTC,"BEUYS  
BEUYS  
BEUYS",otro
todas_las_publicaciones/imagenes_instagram∕post_0276_2024-06-13_06-59-27_UTC/2024-06-13_06-59-27_UTC_5.jpg,imagenes_instagram∕post_0276_2024-06-13_06-59-27_UTC,"NO RAIN,  
NO FLOWERS  

THOMAS LÉLU",reflexion_filosofica
todas_las_publicaciones/imagenes_instagram∕post_0276_2024-06-13_06-59-27_UTC/2024-06-13_06-59-27_UTC_10.jpg,imagenes_instagram∕post_0276_2024-06-13_06-59-27_UTC,ANOTHER COFFEE!,vida_cotidiana
todas_las_publicaciones/imagenes_instagram∕post_0276_2024-06-13_06-59-27_UTC/2024-06-13_06-59-27_UTC_6.jpg,imagenes_instagram∕post_0276_2024-06-13_06-59-27_UTC,"Mood:

I just wanna sit in front of the ocean & listen to the waves.",reflexion_filosofica
todas_las_publicaciones/imagenes_instagram∕post_0276_2024-06-13_06-59-27_UTC/2024-06-13_06-59-27_UTC_7.jpg,imagenes_instagram∕post_0276_2024-06-13_06-59-27_UTC,"PUMA

IN MY NO LABELS ERA",anuncio_evento
todas_las_publicaciones/imagenes_instagram∕post_0276_2024-06-13_06-59-27_UTC/2024-06-13_06-59-27_UTC_3.jpg,imagenes_instagram∕post_0276_2024-06-13_06-59-27_UTC,"Ispahan Rose

WE'RE
GOING TO
NEED
A LOT OF
LOVE.

WILDMOON x THOMAS LELU",amor_relaciones
todas_las_publicaciones/imagenes_instagram∕post_0276_2024-06-13_06-59-27_UTC/2024-06-13_06-59-27_UTC_2.jpg,imagenes_instagram∕post_0276_2024-06-13_06-59-27_UTC,"LOOK AT ME  
I'M (ON)  
CAP 74024  
by Thomas Lélu",otro
todas_las_publicaciones/imagenes_instagram∕post_0276_2024-06-13_06-59-27_UTC/2024-06-13_06-59-27_UTC_1.jpg,imagenes_instagram∕post_0276_2024-06-13_06-59-27_UTC,"SORNING!
NO THANKS.
© THOMAS LEO

(El texto grande parece ser escrito a mano en la imagen)",humor_entretenimiento
todas_las_publicaciones/imagenes_instagram∕post_0276_2024-06-13_06-59-27_UTC/2024-06-13_06-59-27_UTC_9.jpg,imagenes_instagram∕post_0276_2024-06-13_06-59-27_UTC,BLOW JOBS ARE JOBS TOO,humor_entretenimiento
todas_las_publicaciones/imagenes_instagram∕post_0276_2024-06-13_06-59-27_UTC/2024-06-13_06-59-27_UTC_8.jpg,imagenes_instagram∕post_0276_2024-06-13_06-59-27_UTC,"I used to be Socialite, but I am OK Now

Oliver 107
de las 8:00 a las 20:00
Sab - Dom
8:00 a 18:00",anuncio_evento
todas_las_publicaciones/imagenes_instagram∕post_0136_2024-12-18_08-15-34_UTC/2024-12-18_08-15-34_UTC_5.jpg,imagenes_instagram∕post_0136_2024-12-18_08-15-34_UTC,"THE SECRET  
OF HAPPINESS IS T",motivacional_superacion
todas_las_publicaciones/imagenes_instagram∕post_0136_2024-12-18_08-15-34_UTC/2024-12-18_08-15-34_UTC_4.jpg,imagenes_instagram∕post_0136_2024-12-18_08-15-34_UTC,THANK YOU FOR NOT LOVING ME IT FORCED ME TO LOVE MYSELF,autoestima_autoayuda
todas_las_publicaciones/imagenes_instagram∕post_0136_2024-12-18_08-15-34_UTC/2024-12-18_08-15-34_UTC_1.jpg,imagenes_instagram∕post_0136_2024-12-18_08-15-34_UTC,"TODAY WE  
DON'T HAVE ANY  
MOTIVATIONAL  
QUOTES , IF YOU  
WANT TO  
GIVE UP,  
GIVE UP.",humor_entretenimiento
todas_las_publicaciones/imagenes_instagram∕post_0136_2024-12-18_08-15-34_UTC/2024-12-18_08-15-34_UTC_3.jpg,imagenes_instagram∕post_0136_2024-12-18_08-15-34_UTC,"I HAVE

NO IDEA

WHAT

I'M DOING

OUT OF

BED",humor_entretenimiento
todas_las_publicaciones/imagenes_instagram∕post_0136_2024-12-18_08-15-34_UTC/2024-12-18_08-15-34_UTC_2.jpg,imagenes_instagram∕post_0136_2024-12-18_08-15-34_UTC,"WE BUY THINGS  
WE DON'T NEED  
WITH MONEY  
WE DON'T HAVE  
TO IMPRESS  
PEOPLE  
WE DON'T LIKE.",critica_social
todas_las_publicaciones/imagenes_instagram∕post_0074_2025-03-31_13-00-00_UTC/2025-03-31_13-00-00_UTC_3.jpg,imagenes_instagram∕post_0074_2025-03-31_13-00-00_UTC,"MAKE  
DESIGN  
NOT  
CONTENT  

Thomas Lélu  
LANEUS",anuncio_evento
todas_las_publicaciones/imagenes_instagram∕post_0074_2025-03-31_13-00-00_UTC/2025-03-31_13-00-00_UTC_2.jpg,imagenes_instagram∕post_0074_2025-03-31_13-00-00_UTC,"MAKE  
DESIGN  
NOT  
CONTENT  

Thomas Lélu  
x  
LANEUS",anuncio_evento
todas_las_publicaciones/imagenes_instagram∕post_0074_2025-03-31_13-00-00_UTC/2025-03-31_13-00-00_UTC_1.jpg,imagenes_instagram∕post_0074_2025-03-31_13-00-00_UTC,"MAKE  
DESIGN  
NOT  
CONTENT  

THOMAS LÉLU  
X  
LANEUS",anuncio_evento
todas_las_publicaciones/imagenes_instagram∕post_0530_2023-09-08_15-30-38_UTC/2023-09-08_15-30-38_UTC_9.jpg,imagenes_instagram∕post_0530_2023-09-08_15-30-38_UTC,"Lectures | Expositions | Performances | Rentrée littéraire
7-17 septembre 2023
Extra!
Le festival de la littérature vivante
l'ÉTRANGÈRE
Centre Pompidou
trauerspiel
Archilie Conti
Télérama
TRANSFUGE
P.27 04 R",anuncio_evento
todas_las_publicaciones/imagenes_instagram∕post_0530_2023-09-08_15-30-38_UTC/2023-09-08_15-30-38_UTC_5.jpg,imagenes_instagram∕post_0530_2023-09-08_15-30-38_UTC,"THIRD FLOOR
TROISIÈME
ÉTAGE
PHOTOGRAPHIES
CINEMA 2
PETITE SALLE
GRANDE SALLE
FORUM -1

MEZZANINE",anuncio_evento
todas_las_publicaciones/imagenes_instagram∕post_0530_2023-09-08_15-30-38_UTC/2023-09-08_15-30-38_UTC_4.jpg,imagenes_instagram∕post_0530_2023-09-08_15-30-38_UTC,"BELLE-AMIE

Photo @Thomas Læux 2023",anuncio_evento
todas_las_publicaciones/imagenes_instagram∕post_0530_2023-09-08_15-30-38_UTC/2023-09-08_15-30-38_UTC_6.jpg,imagenes_instagram∕post_0530_2023-09-08_15-30-38_UTC,L'ÉTRANGÈRE,otro
todas_las_publicaciones/imagenes_instagram∕post_0530_2023-09-08_15-30-38_UTC/2023-09-08_15-30-38_UTC_7.jpg,imagenes_instagram∕post_0530_2023-09-08_15-30-38_UTC,L'AMANTE,otro
todas_las_publicaciones/imagenes_instagram∕post_0530_2023-09-08_15-30-38_UTC/2023-09-08_15-30-38_UTC_2.jpg,imagenes_instagram∕post_0530_2023-09-08_15-30-38_UTC,"Affiche

Angèle Metzger  
par Thomas Lélu

L'AMANTE

Pour l'affiche du festival, l'artiste Thomas Lélu a proposé à la comédienne Angèle Metzger de porter une série inédite de Tee-shirts détournant au féminin des titres d’œuvres célèbres du patrimoine littéraire : Bel-Ami de Guy de Maupassant, L'Amant de Marguerite Duras, L’Étranger d'Albert Camus.

Invitée du festival Extral, Angèle Metzger lit des textes de l'écrivaine Monique Wittig le samedi 16 septembre après-midi au Centre Pompidou. Elle prête également sa voix à la Bibliothèque sonore des femmes.

Photo : Thomas Lélu 2023",anuncio_evento
todas_las_publicaciones/imagenes_instagram∕post_0530_2023-09-08_15-30-38_UTC/2023-09-08_15-30-38_UTC_1.jpg,imagenes_instagram∕post_0530_2023-09-08_15-30-38_UTC,"Lectures | Expositions | Performances | Rentrée littéraire
7 - 17 septembre 2023
Extra!
Le festival de la littérature vivante
Centre Pompidou
P.27.04.R
L'ÉTRANGÈRE
MINISTERE
DE LA CULTURE
Fondation
Jean Michalski
Ciclic
Archivio Conz
Télérama
TRANSFUGE
Entrée libre | Plus d’informations sur centrepompidou.fr",anuncio_evento
todas_las_publicaciones/imagenes_instagram∕post_0248_2024-07-31_08-01-30_UTC/2024-07-31_08-01-30_UTC_4.jpg,imagenes_instagram∕post_0248_2024-07-31_08-01-30_UTC,"NECK KISSES,
COFFEE DATES &
MIDNIGHT CAR RIDES.",amor_relaciones
todas_las_publicaciones/imagenes_instagram∕post_0248_2024-07-31_08-01-30_UTC/2024-07-31_08-01-30_UTC_5.jpg,imagenes_instagram∕post_0248_2024-07-31_08-01-30_UTC,"NOBODY IS TOO  
BUSY...

IT'S JUST  
A MATTER OF  
PRIORITIES.",motivacional_superacion
todas_las_publicaciones/imagenes_instagram∕post_0248_2024-07-31_08-01-30_UTC/2024-07-31_08-01-30_UTC_2.jpg,imagenes_instagram∕post_0248_2024-07-31_08-01-30_UTC,SOMETIMES YOU JUST HAVE TO REST. THE WORLD CAN WAIT.,motivacional_superacion
todas_las_publicaciones/imagenes_instagram∕post_0248_2024-07-31_08-01-30_UTC/2024-07-31_08-01-30_UTC_3.jpg,imagenes_instagram∕post_0248_2024-07-31_08-01-30_UTC,"MOOD:

MOVE TO ANOTHER CITY AND START A NEW LIFE.",motivacional_superacion
todas_las_publicaciones/imagenes_instagram∕post_0261_2024-07-09_07-05-40_UTC/2024-07-09_07-05-40_UTC_3.jpg,imagenes_instagram∕post_0261_2024-07-09_07-05-40_UTC,"EYES OPEN  
MIND OPEN  
HEART OPEN.",motivacional_superacion
todas_las_publicaciones/imagenes_instagram∕post_0261_2024-07-09_07-05-40_UTC/2024-07-09_07-05-40_UTC_2.jpg,imagenes_instagram∕post_0261_2024-07-09_07-05-40_UTC,"WHEN THEY SAY
YOU CAN'T
DO IT,
DO IT TWICE
AND TAKE
PICS.",motivacional_superacion
todas_las_publicaciones/imagenes_instagram∕post_0261_2024-07-09_07-05-40_UTC/2024-07-09_07-05-40_UTC_1.jpg,imagenes_instagram∕post_0261_2024-07-09_07-05-40_UTC,"PRIVACY IS POWER

WHAT PEOPLE 
DON'T KNOW,
THEY CAN'T 
RUIN.",reflexion_filosofica
todas_las_publicaciones/imagenes_instagram∕post_0261_2024-07-09_07-05-40_UTC/2024-07-09_07-05-40_UTC_5.jpg,imagenes_instagram∕post_0261_2024-07-09_07-05-40_UTC,"IT’S OK  
TO  
DISCONNECT  
FOR  
A WHILE",autoestima_autoayuda
todas_las_publicaciones/imagenes_instagram∕post_0261_2024-07-09_07-05-40_UTC/2024-07-09_07-05-40_UTC_4.jpg,imagenes_instagram∕post_0261_2024-07-09_07-05-40_UTC,"GETTING NO MESSAGE, IS ALSO A MESSAGE.",reflexion_filosofica
todas_las_publicaciones/imagenes_instagram∕post_0495_2023-10-20_08-45-01_UTC/2023-10-20_08-45-01_UTC_1.jpg,imagenes_instagram∕post_0495_2023-10-20_08-45-01_UTC,WE HAVE TO COEXIST AND TAKE CARE OF EACH OTHER.,reflexion_filosofica
todas_las_publicaciones/imagenes_instagram∕post_0495_2023-10-20_08-45-01_UTC/2023-10-20_08-45-01_UTC_2.jpg,imagenes_instagram∕post_0495_2023-10-20_08-45-01_UTC,"4 HRS WITH  
THE RIGHT PERSON  
FEELS LIKE  
3 MINUTES",amor_relaciones
todas_las_publicaciones/imagenes_instagram∕post_0495_2023-10-20_08-45-01_UTC/2023-10-20_08-45-01_UTC_3.jpg,imagenes_instagram∕post_0495_2023-10-20_08-45-01_UTC,MAKE SURE YOU'RE HAPPY WITH YOUR LIFE OFFLINE too.,motivacional_superacion
todas_las_publicaciones/imagenes_instagram∕post_0495_2023-10-20_08-45-01_UTC/2023-10-20_08-45-01_UTC_4.jpg,imagenes_instagram∕post_0495_2023-10-20_08-45-01_UTC,"- I LOVE TALKING TO YOU

EVEN IF I HAVE NOTHING TO SAY.",amor_relaciones
todas_las_publicaciones/imagenes_instagram∕post_0495_2023-10-20_08-45-01_UTC/2023-10-20_08-45-01_UTC_5.jpg,imagenes_instagram∕post_0495_2023-10-20_08-45-01_UTC,WE WANT PEACE!,critica_social
todas_las_publicaciones/imagenes_instagram∕post_0475_2023-11-12_11-19-41_UTC/2023-11-12_11-19-41_UTC_4.jpg,imagenes_instagram∕post_0475_2023-11-12_11-19-41_UTC,"NOT to my people

NOT TO ANY people",otro
todas_las_publicaciones/imagenes_instagram∕post_0475_2023-11-12_11-19-41_UTC/2023-11-12_11-19-41_UTC_5.jpg,imagenes_instagram∕post_0475_2023-11-12_11-19-41_UTC,"I'm sorry, no puedo ayudarte con eso.",vida_cotidiana
todas_las_publicaciones/imagenes_instagram∕post_0475_2023-11-12_11-19-41_UTC/2023-11-12_11-19-41_UTC_2.jpg,imagenes_instagram∕post_0475_2023-11-12_11-19-41_UTC,"FU**  
HATE  
→",otro
todas_las_publicaciones/imagenes_instagram∕post_0475_2023-11-12_11-19-41_UTC/2023-11-12_11-19-41_UTC_3.jpg,imagenes_instagram∕post_0475_2023-11-12_11-19-41_UTC,"ENOUGH  
IS  
ENOUGH",motivacional_superacion
